file_name,chapter,verse_number,verse_text,error
47.usfm,,,v 2 tuji nakuyisonekela mukanja enu akwachipompelu chanzambi chekala kukolinja azhilikawu muji klistu yesu atambikawu kwikala akwakuzhila hamu nawantu ezhima aji kwezhima atambikang’a izhina jayesu klistu mwanta wawu ninetu mwanta wetu,246.24701
66.usfm,,,v 3 enu akwetu twakenga nakenga nami nijikwatishi kuyisonekela nsangu yawamwinu wetu wamawaninu ilanga hinukutiya kumuchima nami chinga niyisonekeli mazu akuyikonkomwena nami lwililenu nangovu chikuhwelelu chenu chenkeluwu akwakuzhila kamu hohu chahayanyaka yezhima,245.76178
45.usfm,,,v 10 tiyenu chachiwahi mwiluki wezhima wenu mwahita aisalela ezhima nenu izhina jayesu klistu wakunazaleta mwápopelenu hakulusu ásang’ulawu jehi kuji nzambi muji afu muji yena jimu munakoleli iwu muntu nemani kunu kumesu enu,245.68817
47.usfm,,,v 7 antu amakwawu hiyeluka chenochuku ilang’a amu enzhilila jehi ankishi neyi chalala hiyuma yiji kwoku ajyang’a yakujya yawu kafwampi neyi hichuma chanapeshuwu nachu ankishi hiyakutamisha nachu chinlezhi chawu chamuchima chazeya,244.62604
59.usfm,,,v 3 yena mwana jiyi kutong’eka kwalubanzhi lwakulema kwanzambi jiyi wekala chikupu mwomwekalilayi nzambi jiyi wakwatishang’a yuma yezhima nezu jang’ovu zhinji chanamanishiyi mujimu wakutookesha nshiji hakushakama kuchikasa chachijiilu chamukeleng’i wekala mwiwulu,244.59692
59.usfm,,,v 10 mwanta ninji tiyenu chitiyang’enu chinakatiyang’ana namutang’a waisalela hakamana mafuku owu nakasha nshimbi zhami muyitong’ozhoka yawu nakazhisoneka munyichima yawu nakekala nzambi yawu niwena akekala antu ami,244.54166
48.usfm,,,v 18 hakwinza etu ezhima namesu akadi kubuta twakezhimang’a nalubanzhi lwakulema kwamwanta twenda tubalumuka neyi chekalayi mwanta tufuma kulubanzhi lwakulema lumu tuya nikulubanzhi lwakulema lukwawu chakufuma kudi mwanta diyi spilitu,244.50562
48.usfm,,,v 11 jichi munamoni chimwaneng’eli chakuyineng’esha kuji nzambi chaleteli kwakama mujenu talenu oku kujiying’isha ninoku kutiya kutama ninowu woma ninoku kufwila ninoju iyena ninoku kutenja munajiying’ishi chikupu munsang’u yezhimiyi,244.24376
67.usfm,,,v 10 awa akulumpi makumi ayeji nawana 24 hiyakujinata hamaseki kunyenju yanowu washakama hetanja jawanta nakujifukula kuji yena wahanjanga hayanyaka nanyaka hiyakunatila yibaaba yawu kumesu etanja jawanta,244.0741
41.usfm,,,v 21 hakuswilaku chengi hakumona amayala amakwawu ayeji niwena nawa ivumu jawu jimu iwu mwana kazebedewu yakoba nimanakwinji yowanu aji muwatu natata yawu zebedewu aji nakungulula tulengi twawu hakuyitambika,244.03017
42.usfm,,,v 31 ha kutachika kuyi tangisha ninji mwana kamuntu chinga akakaba yuma yayivulu akamuleka kuji akulumpi nikuji akulumpi zhawatu pilishitu nikuji asoneki ilanga akamuzhaha chimwakahi ta mafuku asatu wa kasanguka muji afu,243.86597
67.usfm,,,v 16 oyu nganja yekala muwana yela nikuleha nikutoha kwokumu yena hakweseka nganja nanoju iteti 2200 km nikuleha kwayu nikutoha kwayu nikuleha kwayu kwakwiwulu kwesekana,243.69241
41.usfm,,,v 11 ami niji nakuyizhimika mumenzhi kulonda mubalumuki mumichima ilanga owu wamba kenza munyima yami wambajika ngovu nkwabilu zhinji ami kutela kuzhisenda nehi yena wakayizhimika muji sipilitu wazhila nimukesi,243.47046
47.usfm,,,v 10 enu anakwetu nayilembeleli mwizhina jamwanta wetu yesu klistu nami hoshenu mazu wowamu wezhima wenu bayi mwambuka aha chenju chimu aha chenju chikwawuku ching’a kujibomba hamu nayitong’ozhoka yimu nikutiyang’ana kumu,243.43622
42.usfm,,,v 31 mulonga yena wajingi nakutangisha atumbaji twinji wayilezheki niji mwana wa nzambi weyala wuji nakumuhana kumakasa a wantuchengi nawa akamuzhahi nawa neyi anamuzhahinawa nehi anamuzhahi jeji mwakahita mafuku asatu wakahiduka chengi,243.35883
52.usfm,,,v 16 mulonga muji yena jimu mwalengeleluwu yuma yezhima niyamumawulu niyahamaseki niyuma yamonewanga niyuma yakámonewanga hela matanja awanta hela mawanta antúmba hela akwakuyuula hela akwangovu yuma yezhima ayilengeleli muji yena jiyi alengeleleluwu yuma yezhima,242.6247
41.usfm,,,v 22 ilanga ami nukuyilezha nami yowu wukuzuwa namanakwiji kenga ashiki kukusompeshewa yowu wukusozha manakwiji kenga ashiki muchota yowu wukwila ninji eyi chisupi wuji kwakwihi nakumona kesi kakalunga kachinana,242.49979
47.usfm,,,v 26 nochu jinu enu anakwetu mukwilang’a ng’ahi chimwapompang’a iwu wukweti isamu iwu wukweti nsang’u yakutang’isha iwu wukweti chuma chanamumwekesheluwu iwu wukweti ijimi jacheng’i iwu wukweti kulumbulula ilenung’a yuma yezhima kulonja mukoleshi akwenu,242.13751
43.usfm,,,v 7 nukuyilezha nami mwiwulu neyi akumona mukwanshiji wumu nabalumuki mumuchima mukwikala muzangalu wakubajika muzangalu wakuzangalala namakumi atanu nawana nawantu atanu nawana 99 awantu alonga anabuli nsangu yakubalumuka mumuchima,241.96045
46.usfm,,,v 3 jichi jinu neyi yena mumbanda wukusumbuka neyala wachengi imfumwinji wunji wamuweni hakumutena nawu chivumbi ilanga neyi mfumwinji nafwi jehi mumbanda nafumi jehi kunshimbi oyu hela wusumbuka neyala wachengi haji chivumbiku,241.57187
41.usfm,,,v 22 ilanga ami nukuyilezha nami yowu wukuzuwua namanakwinji kenge ashiki kukusompeshewu yowu  wukusozha manakwinji kenga ashiki muchota yowu mukwila ninji eyi chisupi wuji kwakwihi nakumona kesi kakalunga kachinana,241.42441
47.usfm,,,v 6 enu anakwetu yumiyi nayibalumuni kufwikizha nachu chituneli ninami niapolosi hansang’u yenu kulonja mwilukili hajetu mubuli kumotoka yuma yasonekawu jehi munyikanja yazhila kulonja mukachi kenu mubuli kwikala muntu wukulemesha wumu asekesha mukwawu,241.39719
44.usfm,,,v 37 jichi pilatu hakumwila ninji eyi komana wumwanta yesu hakumwakula ninji wunahoshi eyi aweni neyi nimwanta jichi chinavwalikilili jichi chinenzhilili mumpata yamunu mwishina kulonja nakeli chinsahu chawalala akwawalala ezhima atiyanga izu jami,241.26314
41.usfm,,,v 18 chajingi nakwenjayi kwizhiya jangaliliya hakumona amayala ayeji ivumu jawu jimu  iwu shimona atumbiluwu nawu petulu iwu manakwinji andeli ajingi nakuumba kalengi mwizhiya mulonga ajingi  yibinda yanshi,240.77853
47.usfm,,,v 34 cheng’i nawa mumbanja wasumbuka hesekana namumbanja wabula kusumbukaku mumbanja wabula kusumbuka waakamang’a yuma yamwanta kulonja azhili nimumuzhimba nimuspilitu hakwila wásumbuka waakamang’a yuma yamunu mwishina kulonja amutiyishi mfumwinji kuwaha,240.6659
67.usfm,,,v 12 kangelu wamuchitanu nachimu hakusukwila chenga chinji hakalonga keneni yufulati menzhi inji oma nichawu kulonja kulongeshangahu jehi nzhila yakahitilawu anyanta ankanu akafuma kwatuntukilanga itangwa,240.61313
67.usfm,,,v 6 muntu wukusanguka nawu hakusanguka kwakusambila wakooleka wazhila kufwa kwamuchiyeji hikukwikala nawanta haji wenaku ilanga akekala atuplistu ambala anzambi niaklistu akayuulila hamu ninji ikombakazhi janyaka 1000,240.4868
44.usfm,,,v 2 yeniwu wayili kuji yesu nawufuku hakumwila ninji eyi labi etu tuneluki netu eyi wuntangishi wafuma kuji nzambi mulonga yinzhikizhilu iyi yiwelangeyi kwosi muntu niwumu wukutwesha kuyila chinga nzambi ekala ninji,240.30643
44.usfm,,,v 23 mashijika chanamupopeluwu yesu hakulusu hiyakunona yuma yinji yakuvwala hiyakwambula muwana mashijika ezhima hiyakuwanina iwu nachibalu chinji iwu nachibalu chinji ilanga mupila winji wajingi wakutunga kufumisha kwiwulu wezhima wakaji muchiminu,240.30229
49.usfm,,,v 14 jichi ami chinamweni aji nakwila mwabula kuya walala wansangu yayiwahi hinukumwila petulu kumesu awakwawu ezhima nami eyi kayujeya hiwashakamanga mwaya wuyujeyaku washakamanga neyi kazhentili wakakezhelangaji azhentili neyi ashakami neyi chashakamangawu ayujeya,240.26239
45.usfm,,,v 42 nzambi hakubalumuka hakuyileka kwinji ninji apeshang’a yileng’aleng’a yamwiwulu neyi chasonekeluwu mumukanja wawatuplofwetu nawu enu akwamutang’a waisalela yami komana mwaketwililang’a yimuna mwaletelelang’a nyilambu nyaka makumi awana 40 muna muchinkalampata tahinji,239.47
67.usfm,,,v 8 hakwila akwawoma niabula kukuhwelela niatama nankashi niambanzhi niayivumbi niakwakuhonga nakupanja niakwakupesha niakwakutwamba ezhima akwikalanga mwizhiya jahanga nakesi kanzazhi kweniku jiku kufwa kwamuchiyeji,239.46132
45.usfm,,,v 2 kwenoku hakuwanaku kayujeya wumu izhina jinji akwila wavwalikili mupontu yena mwomukufuma kuitaliya nang’ojinji plisila mulong’a kalujusa nalezhi jehi ayujeya ezhima ninji afumi muloma jichi yena pawulu hakuya kuji wena,239.17932
67.usfm,,,v 6 wenawa akweti wanta wakuzhika iwulu kulonja kukangesha nvula kunoka mukuhitila mafuku akuplofwetawu akweti niwanta hamenzhi amavulu kulonja kuyibalumuna ekali mashi kulonja kweta iseki nayipupu yezhima mwakukengelawu mwezhima,239.01178
42.usfm,,,v 45 ilanga yena hakufumaku hakutachika kuchishimuna nankashi hakutiyakesha nsangu oyu kwezhima dichi yesu hakwikala muma nkalampata mwakaji antu hatwesheli kwijika chini hamukala hatokaku antu hiyakufumanga kumbaji zhezhima hiyakuyana kuji yena,238.76389
45.usfm,15,00,v 30 kuchinka konelisu ninji munahiti mafuku awana nakushika hampinzhi yinu najing’i nakulombela mwitala jami hampinzhi yamuchitanu nachiwana 1500 hls kukasumuka iyala nemani kuniji navwali mahina atong’eka chezhezhi,238.74121
51.usfm,,,v 3 eyi nawa nkwashi yami twekala neyi mumpanja yimu nami yikwashuku owu ambanja mulonga akabakeni nanami munsangu yayiwahi nikelementa nawa niakwetu amakwawu akwakukalakala nanami mazhinawu aji mumukanja wawumi,238.57242
46.usfm,,,v 17 chaputoleliyi muntu wumu kufwa hikukwila mwanta hansang’u yamuntu wumu jichi antu akutambula luwi olu lwaswezha kuvula nichamukunkulu chakulong’a akubajika nankashi kwikala anyanta muwumi hansang’u yawumu yowu yesu klistu,238.54251
62.usfm,,,v 4 kanatwinkiyi nachu yikaninu yinji yaswezha kutoha yikweti wuseya walema kulonja mwikali akwakutambula chisemwa chakuji nzambi nayikaninu oyu nanochu chimunapuluki jehi kukutoka kwekala mumpata yamunu mwishina kwafumang’a kukufwila kwatama,238.38016
46.usfm,,,v 7 ichi jinu tukwakula netuji nshimbi hishinji tahinji chinzhila ilanga jinu hanaji kwiluka nshiji chakaji nshimbiku mulonga neyi nshimbi yabulili kwila nawu kwikala nalwisu chazhila hinaji kwiluka lwisuku,238.34651
67.usfm,,,v 17 mwenimu jimu munamweni atuwalu muchimwenu akwakwenjelahu akweti yibwiiku yichinana neyi kesi yiyila neyi wishi niyawunsela hantulu ninyitu yawatuwalu yiji neyi yanyitupa mutunwa twawu himukwijika kesi niwishi ninzazhi,238.34634
67.usfm,,,v 11 nakwila nawu eyi mwanta wetu eyi nzambi yetu wunateli kutambula lubanzhi lwakulema nimpuhu ningovu mulonga yeyi walengeli yuma yezhima kulonja yili mwaya muchima weyi jichi chiyekala jichi chayilengeluwu,238.29718
41.usfm,,,v 32 chalala jiku kambutu kakuminamu kukeha hambutu zhezhima ilanga chikakukula hikakubajika yiputa yakutumba yezhima mutondu yinji wakwila niatuja ahaluzwizu hiyakwinza nakutungila yisakala yawu kunyitayi yinji,238.29466
48.usfm,,,v 2 mulong’a neluka jehi nami nyichima yenu yaya jehi mukwila chumichi jichi chinajisamang’a nachu kuji akwamasijoniya nami akwaakaya along’esha jehi munahiti jehi nimwaka ning’ovu zhenu zhimunakalakali nachu zhinaleteshi ng’ovu muji antu amavulu,238.11435
49.usfm,,,v 27 mulonga anasoneki nawu eyi nshinta wabulilanga kuvwala anyana zangalalaku eyi wabulilanga kutiya nyisongu yakuvwala bulaku nyingula nikwimba tumina mulonga anyana kamumbanja analekuwu anabajiki anyana kamumbanja wesumbu kuvula,237.82285
67.usfm,,,v 21 kangelu wangovu wumu hakunyamuna ilola jiji neyi ilola jeneni jakuhalila iloloju hakujinatila mukalungalwizhi ninji jichi chakanatilawu babiloni nganja yeneni nangovu heseki hiyamba kayimona nawa chengi nihantuku,237.56984
41.usfm,,,v 11 engila nimwitala oju hiyakumona owu mwana wanyanya hamu navwali yinji maliya hiyakujinata heseki nakujifukula kuji mwana hiyakuzhikula mwajingi yuma yalema hiyakumulambula nyilambu yawulu nilibona nimora,237.51044
67.usfm,,,v 10 akemena hahalehi nawoma wayikatu yinji akela nawu oyu yihungu oyu yihungu eyi babiloni nganja yeneni nganja yakola kusompesha kweyi kunakuwani jehi mumpinzhi yimu hohu,236.95337
67.usfm,,,v 21 ninvula yamalola amaneni ilola jimu jeseka na 50 kg hiyikufuma mwiwulu hiyikunoka haji antu antu hiyakumutuka nzambi nachipupu chanvula yamalola mulonga chipupu ochu chabajika nankashi kutoha,236.54617
67.usfm,,,v 8 tembeli hiyikwinzala mbee nawishi wunafumi kulubanzhi lwakulema kwanzambi nikungovu zhinji hikwajingi muntu watwesheli kwingila mutembeli oyuku chinga yipupu yitanu nayiyeji yawangelu atanu nayeji yinamani jehi,236.52966
43.usfm,,,v 8 mulonga ninami nawa nimuntu nikweti anyanta zhami hela ami aweni nikweti mashijika angovwahilanga nelanga iwu nami yanga hakuya mukwawu nami inzanga hakwinza njungu yami nami ilaku chumichi hakuchila,235.90057
42.usfm,,,v 2 chelili sabata yinashiki jehi hakuyilezha mu sinagogi antu amavulu amutiyili ni kuzangalala ahosheli nawu inji iyi ntangishilu wayifumishili kujihi awa mana amwinkeliwu amuchijinyi inji welili yihayamishanyi namakasa inji,235.7527
56.usfm,,,v 12 hansangu iyi jihu hanafumi ami kukaba mwenimu hela chochu hinatiyanga nsonyuku mulonga namwiluka yena nakuhwelela neluki chikupu nami yena natweshi kuhemba chizhiikilu chinamwinkeli kuhemba njoo nikwifuku oju,235.27704
67.usfm,,,v 16 muchikasa chinji chachijiilu muji tutumbwa tutanu natuyeji mukanwa kinji mwejika mpoku yakabali yatwa yikweti wumwemu kuyeji kumesu inji kuji neyi chatongekanga itangwa nangovu,235.0404
67.usfm,,,v 1 hikukwinza kangelu wumu wahaji angelu atanu nayeji akweti yenga yakunama yitanu nayiyeji hakuhosha nanami ninji inzanga kunu nikulezhi chakusompeshawu owu chivumbi muneni washakama hamenzhi amavulu,234.35661
42.usfm,,,v 19 nshimbi  wazhiluka jeji nawu kuzhaha muntu chinzhila kwila wuvumbi chinzhila kwiya chinzhila kushimuna wunsahu wakutwamba chinzhila kujila mukwenu ya wukombi chinzhila  lemeshaku tata yeyi nimama yeyi,234.27847
45.usfm,,,v 15 jichi jinu enu niakwachota mumulezhanga mukulumpi muneni wamashidika nenu akenzi napawulu kudenu kumajiki chiji neyi munakengi kwihula nsangu yindi chakashinshi etu twakela kanja tuhu aswili nikwakwihi mwaka twamuzhaha jehi,233.78976
51.usfm,,,v 27 chinga mushakamanga mwatelela nsangu yayiwahi yaklistu kulonja hela neyi nakenza nakuyimona hela neyi nakashakama kwachengi nakatiyi chimwashakamanga chimunemani mbe namuchima wenu wumu nakutongozhoka mwomumu nakuswezha kulwishila hamu chikuhwelelu chansangu yayiwahi,232.98215
48.usfm,,,v 7 ilang’a mudimu wakufwa wakusoneka wakubazila hamalola wenzhili nalubanzhi lwakulema mwaka anyana kaisalela hiyakukang’anya kushinshika kumesu amosi nalubanzhi lwakulema lwatong’ekeli kumesu indi kutong’a nilwena lubanzhi olu lwading’i nakuhita kwalu,232.33502
67.usfm,,,v 4 kwitanjoju jawanta kwanyengumuka matanja awanta makumi ayeji nawana 24 hamatanjowu hashakama akulumpi makumi ayeji nawana 24 anavwali mahina atooka nikunyitu yawu kuji yibaaba yawulu,232.31439
44.usfm,,,v 11 hinukwikala nawa chengi mumpata yamunu mwishinaku ilanga awa aji mumpata yamunu mwishina ami hinukwinza kujeyi eyi tata wazhila yihembi mwizhina jeyi awa wunanyinki kulonja ekali wumu neyi chitwekaletu,232.09023
67.usfm,,,v 5 kumuchiji wayuja alamikiluku makombakazhi ikumi nayeji 12000 kumuchiji walubeni alamikiluku makombakazhi ikumi nayeji 12000 kumuchiji wagaji alamikiluku makombakazhi ikumi nayeji 12000,231.73914
57.usfm,,,v 15 kuli antu ali nanyichima yitooka yuma yezhima yikwikala yitooka kuli antu azhilola abula kukuhwelela kwosi chuma chitookaku ilanga yitongozhoka yawu nichinlezhi chawu chamuchima chazhilola hohu,231.68346
61.usfm,,,v 9 hakwila enu mumunza watonjewa muwuplistu wawanta wankanu mumuchiji wazhila mumunza wambala wanzambi kulonja mutiyakeshang’a kashinshi kakeni kayena wayitambikili ninji mufumi mumwijima mwing’ili muchezhezhi chinji chakuhayama,231.67232
67.usfm,,,v 14 nami nitali hinukumona ivu jitooka hevu oju hashakama wumu wuji neyi mwana kamuntu kumutu winji kuji chibaaba chawulu kuchikasa chinji kuji chikwakwa chatwa,231.59235
59.usfm,,,v 14 komana mashi aklistu wajilambwili kuji nzambi chakaji hatamayi mwomuji spilitu wahayanyaka akubajika nankashi kutookesha chinlezhi chenu chamuchima chambuki kunyijimu yaleta kufwa kulonja kukalakela nzambi wamumi,231.52655
67.usfm,,,v 20 antu asheluhu abulili kuzhahawu nayipupu oyu hiyabalumukili munyichima yawu aleki nyijimu yamakasawu aleki kujifukula kuji anjemoni niankishi zhawulu nizhasiliva nizhawunengu nizhamalola nizhanyitonju zhabulanga kumona hela kutiya hela kwenjaku,230.93747
67.usfm,,,v 3 hinukutiya izu jatiyakana jikufuma mwitanja jawanta ninji tiya tabanaka yanzambi hiyiji nawantu yena wakashakama nawu niwena akekala antu inji nzambi yomweni wakekala nawu wakekala nzambi yawu,230.60468
41.usfm,,,v 24 mpuhu yinji yitiyakana nimusiliya mwezhima tilili niwena hiyakumuletela antu akaata ezhima akwachika  nyisongu yengi nayeni niamona yihungu  niakweti anjemoni niakwachinkonya niakwakalepa yena hakuyikolesha,230.50584
41.usfm,,,v 19 hakulezha mazaza awantu ninji ashakami hamatahu hakutambula owu mankenji atanu ninozhu inshi jiyedi hakutala kwiwulu hakukiswila nkisu hakuhumuna mankendi hakuyinka atumbanzhi atumbanji hiyakwinka mazaza,230.44687
43.usfm,,,v 34 eyi yerusalema yerusalema wazhahanga atuprofwetu waasanga malola awa akutemeshelangawu o mafuku kuvula inakenganga nami nikungwizhi anyaneyi mumpuula neyi chakungwizhangayi chaaji anyaninji mumpuula zhinji yomweni enu kwenu kwonti kwenu,230.35602
43.usfm,,,v 25 chamba kela mwanta wetala nanyamuki jehi nenzeli jehi chenzelu enu mwakatachika kwimana kuchisu hanzi nakujonjomwena nakubijika nenu mwanta twenzulwiluku yena wakayakula ninji ami kwami kuyiluka nehi hela kumwafuma,230.35513
43.usfm,,,v 12 chelili itangwa hijikuya nakutenguluka ikumi nayeji 12 hiyakwinza nakumwila nawu mwangaku izaza jawantu ayi mutunyikala nimumalunga aji kwakwihi akamuku kulonja akajipawili yakujya yawu mulonga munu tuji kwakulehi nanyikala,230.28986
41.usfm,,,v 25 yena nindi enga walambulanga chaneŋiliyi mwitala yesu hakusambila kumwihula nindi eyi shimona inji eyi wunatongojokiji anyanta ahanu hamaseki atambulanga musonku hela mulambu kudanyi kuji anyanawu tahinji kuji antu achengi,230.1603
46.usfm,,,v 19 jichi jinu etu tweluka netu nsang’u yahoshang’a nshimbi yezhima yahoshang’a nawena ekala muchiyuulu chanshimbi kulonja kuzhika tunwa twawantu ezhima niantu ampata yamunu mwishina ezhima akahi namulong’a kumesu anzambi,230.01738
41.usfm,,,v 25 kambanzhi wukukumina dakwesekana nankuluŋaŋa yinji nindungu wukwesekana nankaka yindi neyi mwanta wetala anamuteni nawu belezebuli mwanta wawandemoni indi akwetala dindi hiyakubadika kuyitena chochochuku,229.81683
41.usfm,,,v 12 munatongozhoki ŋahi neyi kuji muntu wukweti nyikoku yinji nkulakazhi 100 neyi hanapwapuki wumu abuli kushiya makumi atanu nawana natanu nawana 99 ayi kumapiji nakukengakenga owu napwapuki tahindi,229.77863
48.usfm,,,v 16 hela tembeli yanzambi yikutwesha kutiyang’ana ng’ahi nawankishi mulong’a etu yetu tembeli yanzambi wamumi mwomwahoshayi jehi nzambi ninji nukushakama mukachi kawu nukwenja mukachi kawu nukwikala nzambi yawu niwena akwikala antu ami,229.48073
67.usfm,,,v 1 chiyakumini yumiyi hinukumona angelu awana anemani kumbangu zhiwana zheseki anakwati mpepela zhiwana zheseki kulonja kukangesha mpepela kukunka heseki hela hakalungalwizhi hela hamutonju himutonju,228.93506
45.usfm,,,v 18 kulonja wutoneshi mesu awu abalumuki afumi kumwijima eng’ili muchezhezhi afumi kuwanta wasatana ayi kuji nzambi kulonja amoni kuyanakena nshiji atambuli wuswana hamu nanawa aneli azhila nakunkuhwelelami,228.71985
